,start_year,team_id,team_name,id,first_name,last_name,primary_number,birth_date,current_age,birth_city,birth_state_province,birth_country,nationality,height,weight,active,alternate_captain,captain,rookie,shoots_catches,roster_status,position_name,position_type,position_abbreviation
134,2020,5,Pittsburgh Penguins,8477919,Frederick,Gaudreau,11,5/1/1993,28,Bromont,QC,CAN,CAN,"6' 0""",179,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
135,2020,5,Pittsburgh Penguins,8477953,Kasperi,Kapanen,42,7/23/1996,24,Kuopio,,FIN,FIN,"6' 1""",194,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
136,2020,5,Pittsburgh Penguins,8477955,Jared,McCann,19,5/31/1996,25,Stratford,ON,CAN,CAN,"6' 1""",185,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
137,2020,5,Pittsburgh Penguins,8477969,Marcus,Pettersson,28,5/8/1996,25,Skellefteå,,SWE,SWE,"6' 3""",177,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
138,2020,5,Pittsburgh Penguins,8478017,Mark,Friedman,52,12/25/1995,25,Toronto,ON,CAN,CAN,"5' 11""",185,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
139,2020,5,Pittsburgh Penguins,8478043,Sam,Lafferty,18,3/6/1995,26,Hollidaysburg,PA,USA,USA,"6' 1""",195,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
140,2020,5,Pittsburgh Penguins,8478074,Anthony,Angello,57,3/6/1996,25,Albany,NY,USA,USA,"6' 5""",210,TRUE,FALSE,FALSE,TRUE,R,Y,Right Wing,Forward,RW
141,2020,5,Pittsburgh Penguins,8478507,John,Marino,6,5/21/1997,24,North Easton,MA,USA,USA,"6' 1""",181,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
142,2020,5,Pittsburgh Penguins,8478542,Evan,Rodrigues,9,7/28/1993,27,Toronto,ON,CAN,CAN,"5' 11""",184,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
143,2020,5,Pittsburgh Penguins,8479193,Casey,DeSmith,1,8/13/1991,29,Rochester,NH,USA,USA,"6' 0""",181,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
144,2020,5,Pittsburgh Penguins,8479293,Brandon,Tanev,13,12/31/1991,29,Toronto,ON,CAN,CAN,"6' 0""",180,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
145,2020,5,Pittsburgh Penguins,8479512,Kasper,Bjorkqvist,20,7/10/1997,24,Espoo,,FIN,FIN,"6' 1""",198,TRUE,FALSE,FALSE,TRUE,L,Y,Right Wing,Forward,RW
146,2020,5,Pittsburgh Penguins,8479944,Zach,Aston-Reese,12,8/10/1994,26,Staten Island,NY,USA,USA,"6' 0""",204,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
147,2020,5,Pittsburgh Penguins,8480058,Pierre-Olivier,Joseph,73,7/1/1999,22,Laval,QC,CAN,CAN,"6' 2""",185,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
148,2020,5,Pittsburgh Penguins,8480394,Alex,D'Orio,33,4/28/1999,22,Sherbrooke,QC,CAN,CAN,"6' 2""",209,TRUE,FALSE,FALSE,TRUE,R,Y,Goalie,Goalie,G
149,2020,5,Pittsburgh Penguins,8480945,Juuso,Riikola,50,11/9/1993,27,Joensuu,,FIN,FIN,"6' 0""",189,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
150,2020,5,Pittsburgh Penguins,8482055,Drew,O'Connor,10,6/9/1998,23,Chatham,NJ,USA,USA,"6' 3""",200,TRUE,FALSE,FALSE,TRUE,L,Y,Left Wing,Forward,LW
151,2020,5,Pittsburgh Penguins,8482241,Radim,Zohorna,67,4/29/1996,25,Havlickuv,,CZE,CZE,"6' 6""",220,TRUE,FALSE,FALSE,TRUE,L,Y,Left Wing,Forward,LW
152,2020,6,Boston Bruins,8475186,John,Moore,27,11/19/1990,30,Winnetka,IL,USA,USA,"6' 2""",210,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
153,2020,6,Boston Bruins,8470638,Patrice,Bergeron,37,7/24/1985,35,L'Ancienne-Lorette,QC,CAN,CAN,"6' 1""",195,TRUE,FALSE,TRUE,FALSE,R,Y,Center,Forward,C
154,2020,6,Boston Bruins,8470860,Jaroslav,Halak,41,5/13/1985,36,Bratislava,,SVK,SVK,"5' 11""",185,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
155,2020,6,Boston Bruins,8471276,David,Krejci,46,4/28/1986,35,Sternberk,,CZE,CZE,"6' 0""",188,TRUE,TRUE,FALSE,FALSE,R,Y,Center,Forward,C
156,2020,6,Boston Bruins,8471695,Tuukka,Rask,40,3/10/1987,34,Savonlinna,,FIN,FIN,"6' 3""",176,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
157,2020,6,Boston Bruins,8473419,Brad,Marchand,63,5/11/1988,33,Halifax,NS,CAN,CAN,"5' 9""",181,TRUE,TRUE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
158,2020,6,Boston Bruins,8475225,Craig,Smith,12,9/5/1989,31,Madison,WI,USA,USA,"6' 0""",206,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
159,2020,6,Boston Bruins,8475735,Greg,McKegg,18,6/17/1992,29,St. Thomas,ON,CAN,CAN,"6' 0""",194,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
160,2020,6,Boston Bruins,8475745,Charlie,Coyle,13,3/2/1992,29,East Weymouth,MA,USA,USA,"6' 3""",213,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
161,2020,6,Boston Bruins,8475780,Chris,Wagner,14,5/27/1991,30,Walpole,MA,USA,USA,"6' 0""",197,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
162,2020,6,Boston Bruins,8475791,Taylor,Hall,71,11/14/1991,29,Calgary,AB,CAN,CAN,"6' 1""",206,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
163,2020,6,Boston Bruins,8475797,Jarred,Tinordi,84,2/20/1992,29,MILLERSVILLE,MD,USA,USA,"6' 6""",205,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
164,2020,6,Boston Bruins,8476191,Kevan,Miller,86,11/15/1987,33,Los Angeles,CA,USA,USA,"6' 2""",210,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
165,2020,6,Boston Bruins,8476374,Sean,Kuraly,52,1/20/1993,28,Dublin,OH,USA,USA,"6' 2""",213,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
166,2020,6,Boston Bruins,8476422,Mike,Reilly,6,7/13/1993,28,Chicago,IL,USA,USA,"6' 1""",199,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
167,2020,6,Boston Bruins,8476891,Matt,Grzelcyk,48,1/5/1994,27,Charlestown,MA,USA,USA,"5' 9""",174,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
168,2020,6,Boston Bruins,8477320,Anton,Blidh,81,3/14/1995,26,Molnlycke,,SWE,SWE,"6' 0""",185,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
169,2020,6,Boston Bruins,8477365,Connor,Clifton,75,4/28/1995,26,Long Branch,NJ,USA,USA,"5' 11""",195,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
170,2020,6,Boston Bruins,8477508,Curtis,Lazar,20,2/2/1995,26,Salmon Arm,BC,CAN,CAN,"6' 0""",193,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
171,2020,6,Boston Bruins,8477941,Nick,Ritchie,21,12/5/1995,25,Orangeville,ON,CAN,CAN,"6' 2""",230,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
172,2020,6,Boston Bruins,8477956,David,Pastrnak,88,5/25/1996,25,Havirov,,CZE,CZE,"6' 0""",194,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
173,2020,6,Boston Bruins,8478131,Ondrej,Kase,28,11/8/1995,25,Kadan,,CZE,CZE,"6' 0""",190,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
174,2020,6,Boston Bruins,8478415,Jakub,Zboril,67,2/21/1997,24,Brno,,CZE,CZE,"6' 0""",195,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
175,2020,6,Boston Bruins,8478435,Dan,Vladar,80,8/20/1997,23,Prague,,CZE,CZE,"6' 5""",185,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
176,2020,6,Boston Bruins,8478443,Brandon,Carlo,25,11/26/1996,24,Colorado Springs,CO,USA,USA,"6' 5""",227,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
177,2020,6,Boston Bruins,8478468,Jeremy,Lauzon,55,4/28/1997,24,Val-d'Or,QC,CAN,CAN,"6' 1""",204,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
178,2020,6,Boston Bruins,8478473,Callum,Booth,70,5/21/1997,24,Montreal,QC,CAN,CAN,"6' 4""",191,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
179,2020,6,Boston Bruins,8478485,Zach,Senyshyn,19,3/30/1997,24,Ottawa,ON,CAN,CAN,"6' 1""",207,TRUE,FALSE,FALSE,TRUE,R,Y,Right Wing,Forward,RW
180,2020,6,Boston Bruins,8478498,Jake,DeBrusk,74,10/17/1996,24,Edmonton,AB,CAN,CAN,"6' 0""",194,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
181,2020,6,Boston Bruins,8478888,Cameron,Hughes,53,10/9/1996,24,Edmonton,AB,CAN,CAN,"5' 11""",160,TRUE,FALSE,FALSE,TRUE,L,Y,Center,Forward,C
182,2020,6,Boston Bruins,8479325,Charlie,McAvoy,73,12/21/1997,23,Long Beach,NY,USA,USA,"6' 0""",208,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
183,2020,6,Boston Bruins,8479365,Trent,Frederic,11,2/11/1998,23,St. Louis,MO,USA,USA,"6' 2""",203,TRUE,FALSE,FALSE,TRUE,L,Y,Center,Forward,C
184,2020,6,Boston Bruins,8479546,Oskar,Steen,62,3/9/1998,23,Karlstad,,SWE,SWE,"5' 9""",188,TRUE,FALSE,FALSE,TRUE,R,Y,Center,Forward,C
185,2020,6,Boston Bruins,8480001,Urho,Vaakanainen,58,1/1/1999,22,Joensuu,,FIN,FIN,"6' 1""",185,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
186,2020,6,Boston Bruins,8480021,Jack,Studnicka,23,2/18/1999,22,Windsor,ON,CAN,CAN,"6' 1""",171,TRUE,FALSE,FALSE,TRUE,R,Y,Center,Forward,C
187,2020,6,Boston Bruins,8480280,Jeremy,Swayman,1,11/24/1998,22,Anchorage,AK,USA,USA,"6' 2""",187,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
188,2020,6,Boston Bruins,8480901,Karson,Kuhlman,83,9/26/1995,25,Esko,MN,USA,USA,"5' 10""",190,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
189,2020,6,Boston Bruins,8482059,Nick,Wolff,,7/21/1996,24,Eagan,MN,USA,USA,"6' 5""",229,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
190,2020,6,Boston Bruins,8482072,Jack,Ahcan,54,5/18/1997,24,Savage,MN,USA,USA,"5' 8""",178,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
191,2020,7,Buffalo Sabres,8476878,Zemgus,Girgensons,28,1/5/1994,27,Riga,,LVA,LVA,"6' 2""",213,TRUE,FALSE,FALSE,FALSE,L,I,Left Wing,Forward,LW
192,2020,7,Buffalo Sabres,8476931,Jake,McCabe,19,10/12/1993,27,Eau Claire,WI,USA,USA,"6' 1""",204,TRUE,TRUE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
193,2020,7,Buffalo Sabres,8478403,Jack,Eichel,9,10/28/1996,24,North Chelmsford,MA,USA,USA,"6' 2""",213,TRUE,FALSE,TRUE,FALSE,R,I,Center,Forward,C
194,2020,7,Buffalo Sabres,8475869,Brandon,Davidson,88,8/21/1991,29,Taber,AB,CAN,CAN,"6' 2""",209,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
195,2020,7,Buffalo Sabres,8473449,Kyle,Okposo,21,4/16/1988,33,St. Paul,MN,USA,USA,"6' 0""",220,TRUE,TRUE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
196,2020,7,Buffalo Sabres,8474682,Dustin,Tokarski,31,9/16/1989,31,Watson,SK,CAN,CAN,"6' 0""",198,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
197,2020,7,Buffalo Sabres,8475236,Cody,Eakin,20,5/24/1991,30,Winnipeg,MB,CAN,CAN,"6' 0""",196,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
198,2020,7,Buffalo Sabres,8475622,Carter,Hutton,40,12/19/1985,35,Thunder Bay,ON,CAN,CAN,"6' 0""",208,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
199,2020,7,Buffalo Sabres,8475625,Matt,Irwin,44,11/29/1987,33,Victoria,BC,CAN,CAN,"6' 2""",189,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
200,2020,7,Buffalo Sabres,8475772,Riley,Sheahan,15,12/7/1991,29,St. Catharines,ON,CAN,CAN,"6' 2""",216,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
201,2020,7,Buffalo Sabres,8475784,Jeff,Skinner,53,5/16/1992,29,Toronto,ON,CAN,CAN,"5' 11""",197,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
202,2020,7,Buffalo Sabres,8476356,Tobias,Rieder,13,1/10/1993,28,Landshut,,DEU,DEU,"5' 11""",189,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
203,2020,7,Buffalo Sabres,8476525,Colin,Miller,33,10/29/1992,28,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",199,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
204,2020,7,Buffalo Sabres,8476999,Linus,Ullmark,35,7/31/1993,27,Lugnvik,,SWE,SWE,"6' 4""",215,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
205,2020,7,Buffalo Sabres,8477499,Rasmus,Ristolainen,55,10/27/1994,26,Turku,,FIN,FIN,"6' 4""",221,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
206,2020,7,Buffalo Sabres,8477933,Sam,Reinhart,23,11/6/1995,25,West Vancouver,BC,CAN,CAN,"6' 2""",193,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
207,2020,7,Buffalo Sabres,8478075,Anders,Bjork,96,8/5/1996,24,Mequon,WI,USA,USA,"6' 0""",197,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
208,2020,7,Buffalo Sabres,8478109,Victor,Olofsson,68,7/18/1995,25,Ornskoldsvik,,SWE,SWE,"5' 11""",182,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
209,2020,7,Buffalo Sabres,8478840,Will,Borgen,3,12/19/1996,24,Moorhead,MN,USA,USA,"6' 3""",205,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
210,2020,7,Buffalo Sabres,8479335,Rasmus,Asplund,74,12/3/1997,23,Filipstad,,SWE,SWE,"5' 11""",189,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
211,2020,7,Buffalo Sabres,8479420,Tage,Thompson,72,10/30/1997,23,Phoenix,AZ,USA,USA,"6' 7""",219,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
212,2020,7,Buffalo Sabres,8479465,Drake,Caggiula,91,6/20/1994,27,Pickering,ON,CAN,CAN,"5' 10""",176,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
213,2020,7,Buffalo Sabres,8479999,Casey,Mittelstadt,37,11/22/1998,22,Eden Prairie,MN,USA,USA,"6' 1""",196,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
214,2020,7,Buffalo Sabres,8480035,Henri,Jokiharju,10,6/17/1999,22,Oulu,,FIN,FIN,"6' 0""",199,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
215,2020,7,Buffalo Sabres,8480045,Ukko-Pekka,Luukkonen,1,3/9/1999,22,Espoo,,FIN,FIN,"6' 4""",220,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
216,2020,7,Buffalo Sabres,8480196,Jacob,Bryson,78,11/18/1997,23,London,ON,CAN,CAN,"5' 9""",175,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
217,2020,7,Buffalo Sabres,8480839,Rasmus,Dahlin,26,4/13/2000,21,Lidkoping,,SWE,SWE,"6' 3""",207,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
218,2020,7,Buffalo Sabres,8481528,Dylan,Cozens,24,2/9/2001,20,Whitehorse,YT,CAN,CAN,"6' 3""",188,TRUE,FALSE,FALSE,TRUE,R,Y,Center,Forward,C
219,2020,7,Buffalo Sabres,8482626,Stefanos,Lekkas,34,1/17/1996,25,Elburn,IL,USA,USA,"6' 0""",181,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
220,2020,8,Montréal Canadiens,8477494,Jonathan,Drouin,92,3/28/1995,26,Ste-Agathe,QC,CAN,CAN,"5' 11""",201,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
221,2020,8,Montréal Canadiens,8470595,Eric,Staal,21,10/29/1984,36,Thunder Bay,ON,CAN,CAN,"6' 4""",195,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
222,2020,8,Montréal Canadiens,8470621,Corey,Perry,94,5/16/1985,36,Peterborough,ON,CAN,CAN,"6' 3""",206,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
223,2020,8,Montréal Canadiens,8470642,Shea,Weber,6,8/14/1985,35,Sicamous,BC,CAN,CAN,"6' 4""",229,TRUE,FALSE,TRUE,FALSE,R,Y,Defenseman,Defenseman,D
224,2020,8,Montréal Canadiens,8471679,Carey,Price,31,8/16/1987,33,Anahim Lake,BC,CAN,CAN,"6' 3""",220,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
225,2020,8,Montréal Canadiens,8473507,Jeff,Petry,26,12/9/1987,33,Ann Arbor,MI,USA,USA,"6' 3""",208,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
226,2020,8,Montréal Canadiens,8473564,Michael,Frolik,67,2/17/1988,33,Kladno,,CZE,CZE,"6' 1""",186,TRUE,FALSE,FALSE,FALSE,L,Y,Right Wing,Forward,RW
227,2020,8,Montréal Canadiens,8474038,Paul,Byron,41,4/27/1989,32,Ottawa,ON,CAN,CAN,"5' 9""",165,TRUE,TRUE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
228,2020,8,Montréal Canadiens,8474596,Jake,Allen,34,8/7/1990,30,Fredericton,NB,CAN,CAN,"6' 2""",190,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
229,2020,8,Montréal Canadiens,8475193,Tomas,Tatar,90,12/1/1990,30,Ilava,,SVK,SVK,"5' 10""",173,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
230,2020,8,Montréal Canadiens,8475279,Ben,Chiarot,8,5/9/1991,30,Hamilton,ON,CAN,CAN,"6' 3""",234,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
231,2020,8,Montréal Canadiens,8475726,Tyler,Toffoli,73,4/24/1992,29,Scarborough,ON,CAN,CAN,"6' 0""",198,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
232,2020,8,Montréal Canadiens,8475750,Jon,Merrill,28,2/3/1992,29,Oklahoma City,OK,USA,USA,"6' 3""",195,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
233,2020,8,Montréal Canadiens,8475848,Brendan,Gallagher,11,5/6/1992,29,Edmonton,AB,CAN,CAN,"5' 9""",183,TRUE,TRUE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
234,2020,8,Montréal Canadiens,8476441,Joel,Edmundson,44,6/28/1993,28,Brandon,MB,CAN,CAN,"6' 4""",227,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
235,2020,8,Montréal Canadiens,8476443,Xavier,Ouellet,61,7/29/1993,27,Bayonne,,FRA,FRA,"6' 0""",199,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
236,2020,8,Montréal Canadiens,8476469,Joel,Armia,40,5/31/1993,28,Pori,,FIN,FIN,"6' 3""",212,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
237,2020,8,Montréal Canadiens,8476479,Phillip,Danault,24,2/24/1993,28,Victoriaville,QC,CAN,CAN,"6' 1""",200,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
238,2020,8,Montréal Canadiens,8476967,Brett,Kulak,77,1/6/1994,27,Edmonton,AB,CAN,CAN,"6' 1""",192,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
239,2020,8,Montréal Canadiens,8476979,Erik,Gustafsson,32,3/14/1992,29,Nynashamn,,SWE,SWE,"6' 0""",197,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
240,2020,8,Montréal Canadiens,8476981,Josh,Anderson,17,5/7/1994,27,Burlington,ON,CAN,CAN,"6' 3""",226,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
241,2020,8,Montréal Canadiens,8477476,Artturi,Lehkonen,62,7/4/1995,26,Piikkio,,FIN,FIN,"5' 11""",178,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
242,2020,8,Montréal Canadiens,8478133,Jake,Evans,71,6/2/1996,25,Toronto,ON,CAN,CAN,"6' 0""",183,TRUE,FALSE,FALSE,TRUE,R,Y,Center,Forward,C
243,2020,8,bluesal Canadiens,8479292,Charlie,Lindgren,39,12/18/1993,27,Lakeville,MN,USA,USA,"6' 1""",182,TRUE,FALSE,FALSE,FALSE,R,Y,Goalie,Goalie,G
244,2020,8,Montréal Canadiens,8480018,Nick,Suzuki,14,8/10/1999,21,London,ON,CAN,CAN,"5' 11""",208,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
245,2020,8,Montréal Canadiens,8480829,Jesperi,Kotkaniemi,15,7/6/2000,21,Pori,,FIN,FIN,"6' 2""",201,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
246,2020,8,Montréal Canadiens,8481014,Alexander,Romanov,27,1/6/2000,21,Moscow,,RUS,RUS,"6' 0""",208,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
247,2020,8,Montréal Canadiens,8481540,Cole,Caufield,22,1/2/2001,20,Mosinee,WI,USA,USA,"5' 7""",162,TRUE,FALSE,FALSE,TRUE,R,Y,Right Wing,Forward,RW
248,2020,9,Ottawa Senators,8474613,Derek,Stepan,21,6/18/1990,31,Hastings,MN,USA,USA,"5' 11""",196,TRUE,FALSE,FALSE,FALSE,R,I,Center,Forward,C
249,2020,9,Ottawa Senators,8475766,Austin,Watson,16,1/13/1992,29,Ann Arbor,MI,USA,USA,"6' 4""",198,TRUE,FALSE,FALSE,FALSE,R,I,Left Wing,Forward,LW
250,2020,9,Ottawa Senators,8478916,Joey,Daccord,34,8/19/1996,24,Boston,MA,USA,USA,"6' 2""",197,TRUE,FALSE,FALSE,TRUE,L,I,Goalie,Goalie,G
251,2020,9,Ottawa Senators,8474230,Micheal,Haley,38,3/30/1986,35,Guelph,ON,CAN,CAN,"5' 11""",213,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
252,2020,9,Ottawa Senators,8473573,Artem,Anisimov,51,5/24/1988,33,Yaroslavl,,RUS,RUS,"6' 4""",199,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
253,2020,9,Ottawa Senators,8474149,Evgenii,Dadonov,63,3/12/1989,32,Chelyabinsk,,RUS,RUS,"5' 11""",185,TRUE,FALSE,FALSE,FALSE,L,Y,Right Wing,Forward,RW
254,2020,9,Ottawa Senators,8476288,Ryan,Dzingel,10,3/9/1992,29,Wheaton,IL,USA,USA,"6' 0""",190,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
255,2020,9,Ottawa Senators,8476341,Anton,Forsberg,31,11/27/1992,28,HARNOSAND,,SWE,SWE,"6' 2""",176,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
256,2020,9,Ottawa Senators,8476899,Matt,Murray,30,5/25/1994,27,Thunder Bay,ON,CAN,CAN,"6' 4""",178,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
257,2020,9,Ottawa Senators,8476919,Chris,Tierney,71,7/1/1994,27,Keswick,ON,CAN,CAN,"6' 1""",204,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
258,2020,9,Ottawa Senators,8477015,Connor,Brown,28,1/14/1994,27,Toronto,ON,CAN,CAN,"6' 0""",185,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
259,2020,9,Ottawa Senators,8477384,Josh,Brown,3,1/21/1994,27,London,ON,CAN,CAN,"6' 5""",221,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
260,2020,9,Ottawa Senators,8477405,Marcus,Hogberg,1,11/25/1994,26,Orebro,,SWE,SWE,"6' 5""",222,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
261,2020,9,Ottawa Senators,8477426,Nick,Paul,21,3/20/1995,26,Mississauga,ON,CAN,CAN,"6' 3""",225,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
262,2020,9,Ottawa Senators,8478020,Michael,Amadio,29,5/13/1996,25,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",204,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
263,2020,9,Ottawa Senators,8478400,Colin,White,36,1/30/1997,24,Boston,MA,USA,USA,"6' 1""",197,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
264,2020,9,Ottawa Senators,8478469,Thomas,Chabot,72,1/30/1997,24,Sainte-Marie,QC,CAN,CAN,"6' 2""",190,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
265,2020,9,Ottawa Senators,8479376,Victor,Mete,98,6/7/1998,23,Woodbridge,ON,CAN,CAN,"5' 9""",184,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
266,2020,9,Ottawa Senators,8479458,Nikita,Zaitsev,22,10/29/1991,29,Moscow,,RUS,RUS,"6' 2""",199,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
267,2020,9,Ottawa Senators,8480029,Alex,Formenton,59,9/13/1999,21,Barrie,ON,CAN,CAN,"6' 2""",184,TRUE,FALSE,FALSE,TRUE,L,Y,Left Wing,Forward,LW
